0.5,1.118,0
0,0,0
1,0,0
1,0.894,0.447
0,0.894,0.447
0.5,0.447,0.224
0,0,0
1,0,0
1,0.894,0.447
0,0.894,0.447
0.5,0.447,0.224
0,0.224,0.671
0.5,0.671,0.894
1,0.224,0.671
1,0.447,1.342
0,0.447,1.342
0.5,0,1.118
1,0.447,1.342
0,0.447,1.342
0.5,0,1.118
0.5,0.224,1.789
1,0,2.236
0,0,2.236
1,0,2.236
0,0,2.236
1,2.236,0
0,2.236,0
1,2.236,0
0,2.236,0
0,1.565,0.224
0.5,1.118,0
0.5,2.012,0.447
1,1.565,0.224
0,0.894,0.447
1,0.894,0.447
1,1.789,0.894
0,1.789,0.894
0.5,1.342,0.671
0,0.894,0.447
1,0.894,0.447
1,1.789,0.894
0,1.789,0.894
0.5,1.342,0.671
0,1.118,1.118
0.5,0.671,0.894
0.5,1.565,1.342
1,1.118,1.118
0,0.447,1.342
1,0.447,1.342
1,1.342,1.789
0,1.342,1.789
0.5,0.894,1.565
0,0.447,1.342
1,0.447,1.342
1,1.342,1.789
0,1.342,1.789
0.5,0.894,1.565
0,0.671,2.012
0.5,0.224,1.789
0.5,1.118,2.236
1,0.671,2.012
0,0,2.236
1,0,2.236
1,0.894,2.683
0,0.894,2.683
0.5,0.447,2.46
0,0,2.236
1,0,2.236
1,0.894,2.683
0,0.894,2.683
0.5,0.447,2.46
0,0.224,2.907
0.5,0.671,3.13
1,0.224,2.907
1,0.447,3.578
0,0.447,3.578
0.5,0,3.354
1,0.447,3.578
0,0.447,3.578
0.5,0,3.354
0.5,0.224,4.025
1,0,4.472
0,0,4.472
1,0,4.472
0,0,4.472
0.5,3.354,0
0,2.236,0
1,2.236,0
1,3.13,0.447
0,3.13,0.447
0.5,2.683,0.224
0,2.236,0
1,2.236,0
1,3.13,0.447
0,3.13,0.447
0.5,2.683,0.224
0,2.46,0.671
0.5,2.012,0.447
0.5,2.907,0.894
1,2.46,0.671
0,1.789,0.894
1,1.789,0.894
1,2.683,1.342
0,2.683,1.342
0.5,2.236,1.118
0,1.789,0.894
1,1.789,0.894
1,2.683,1.342
0,2.683,1.342
0.5,2.236,1.118
0,2.012,1.565
0.5,1.565,1.342
0.5,2.46,1.789
1,2.012,1.565
0,1.342,1.789
1,1.342,1.789
1,2.236,2.236
0,2.236,2.236
0.5,1.789,2.012
0,1.342,1.789
1,1.342,1.789
1,2.236,2.236
0,2.236,2.236
0.5,1.789,2.012
0,1.565,2.46
0.5,1.118,2.236
0.5,2.012,2.683
1,1.565,2.46
0,0.894,2.683
1,0.894,2.683
1,1.789,3.13
0,1.789,3.13
0.5,1.342,2.907
0,0.894,2.683
1,0.894,2.683
1,1.789,3.13
0,1.789,3.13
0.5,1.342,2.907
0,1.118,3.354
0.5,0.671,3.13
0.5,1.565,3.578
1,1.118,3.354
0,0.447,3.578
1,0.447,3.578
1,1.342,4.025
0,1.342,4.025
0.5,0.894,3.801
0,0.447,3.578
1,0.447,3.578
1,1.342,4.025
0,1.342,4.025
0.5,0.894,3.801
0,0.671,4.249
0.5,0.224,4.025
0.5,1.118,4.472
1,0.671,4.249
0,0,4.472
1,0,4.472
1,0.894,4.919
0,0.894,4.919
0.5,0.447,4.696
0,0,4.472
1,0,4.472
1,0.894,4.919
0,0.894,4.919
0.5,0.447,4.696
0,0.224,5.143
0.5,0.671,5.367
1,0.224,5.143
1,0.447,5.814
0,0.447,5.814
0.5,0,5.59
1,0.447,5.814
0,0.447,5.814
0.5,0,5.59
0.5,0.224,6.261
1,0,6.708
0,0,6.708
1,4.472,0
0,4.472,0
1,4.472,0
0,4.472,0
0,3.801,0.224
0.5,3.354,0
0.5,4.249,0.447
1,3.801,0.224
0,3.13,0.447
1,3.13,0.447
1,4.025,0.894
0,4.025,0.894
0.5,3.578,0.671
0,3.13,0.447
1,3.13,0.447
1,4.025,0.894
0,4.025,0.894
0.5,3.578,0.671
0,3.354,1.118
0.5,2.907,0.894
0.5,3.801,1.342
1,3.354,1.118
0,2.683,1.342
1,2.683,1.342
1,3.578,1.789
0,3.578,1.789
0.5,3.13,1.565
0,2.683,1.342
1,2.683,1.342
1,3.578,1.789
0,3.578,1.789
0.5,3.13,1.565
0,2.907,2.012
0.5,2.46,1.789
0.5,3.354,2.236
1,2.907,2.012
0,2.236,2.236
1,2.236,2.236
1,3.13,2.683
0,3.13,2.683
0.5,2.683,2.46
0,2.236,2.236
1,2.236,2.236
1,3.13,2.683
0,3.13,2.683
0.5,2.683,2.46
0,2.46,2.907
0.5,2.012,2.683
0.5,2.907,3.13
1,2.46,2.907
0,1.789,3.13
1,1.789,3.13
1,2.683,3.578
0,2.683,3.578
0.5,2.236,3.354
0,1.789,3.13
1,1.789,3.13
1,2.683,3.578
0,2.683,3.578
0.5,2.236,3.354
0,2.012,3.801
0.5,1.565,3.578
0.5,2.46,4.025
1,2.012,3.801
0,1.342,4.025
1,1.342,4.025
1,2.236,4.472
0,2.236,4.472
0.5,1.789,4.249
0,1.342,4.025
1,1.342,4.025
1,2.236,4.472
0,2.236,4.472
0.5,1.789,4.249
0,1.565,4.696
0.5,1.118,4.472
0.5,2.012,4.919
1,1.565,4.696
0,0.894,4.919
1,0.894,4.919
1,1.789,5.367
0,1.789,5.367
0.5,1.342,5.143
0,0.894,4.919
1,0.894,4.919
1,1.789,5.367
0,1.789,5.367
0.5,1.342,5.143
0,1.118,5.59
0.5,0.671,5.367
0.5,1.565,5.814
1,1.118,5.59
0,0.447,5.814
1,0.447,5.814
1,1.342,6.261
0,1.342,6.261
0.5,0.894,6.037
0,0.447,5.814
1,0.447,5.814
1,1.342,6.261
0,1.342,6.261
0.5,0.894,6.037
0,0.671,6.485
0.5,0.224,6.261
0.5,1.118,6.708
1,0.671,6.485
0,0,6.708
1,0,6.708
0.5,5.59,0
0,4.472,0
1,4.472,0
1,5.367,0.447
0,5.367,0.447
0.5,4.919,0.224
0,4.472,0
1,4.472,0
1,5.367,0.447
0,5.367,0.447
0.5,4.919,0.224
0,4.696,0.671
0.5,4.249,0.447
0.5,5.143,0.894
1,4.696,0.671
0,4.025,0.894
1,4.025,0.894
1,4.919,1.342
0,4.919,1.342
0.5,4.472,1.118
0,4.025,0.894
1,4.025,0.894
1,4.919,1.342
0,4.919,1.342
0.5,4.472,1.118
0,4.249,1.565
0.5,3.801,1.342
0.5,4.696,1.789
1,4.249,1.565
0,3.578,1.789
1,3.578,1.789
1,4.472,2.236
0,4.472,2.236
0.5,4.025,2.012
0,3.578,1.789
1,3.578,1.789
1,4.472,2.236
0,4.472,2.236
0.5,4.025,2.012
0,3.801,2.46
0.5,3.354,2.236
0.5,4.249,2.683
1,3.801,2.46
0,3.13,2.683
1,3.13,2.683
1,4.025,3.13
0,4.025,3.13
0.5,3.578,2.907
0,3.13,2.683
1,3.13,2.683
1,4.025,3.13
0,4.025,3.13
0.5,3.578,2.907
0,3.354,3.354
0.5,2.907,3.13
0.5,3.801,3.578
1,3.354,3.354
0,2.683,3.578
1,2.683,3.578
1,3.578,4.025
0,3.578,4.025
0.5,3.13,3.801
0,2.683,3.578
1,2.683,3.578
1,3.578,4.025
0,3.578,4.025
0.5,3.13,3.801
0,2.907,4.249
0.5,2.46,4.025
0.5,3.354,4.472
1,2.907,4.249
0,2.236,4.472
1,2.236,4.472
1,3.13,4.919
0,3.13,4.919
0.5,2.683,4.696
0,2.236,4.472
1,2.236,4.472
1,3.13,4.919
0,3.13,4.919
0.5,2.683,4.696
0,2.46,5.143
0.5,2.012,4.919
0.5,2.907,5.367
1,2.46,5.143
0,1.789,5.367
1,1.789,5.367
1,2.683,5.814
0,2.683,5.814
0.5,2.236,5.59
0,1.789,5.367
1,1.789,5.367
1,2.683,5.814
0,2.683,5.814
0.5,2.236,5.59
0,2.012,6.037
0.5,1.565,5.814
0.5,2.46,6.261
1,2.012,6.037
0,1.342,6.261
1,1.342,6.261
1,2.236,6.708
0,2.236,6.708
0.5,1.789,6.485
0,1.342,6.261
1,1.342,6.261
1,2.236,6.708
0,2.236,6.708
0.5,1.789,6.485
0.5,1.118,6.708
1,6.708,0
0,6.708,0
1,6.708,0
0,6.708,0
0,6.037,0.224
0.5,5.59,0
0.5,6.485,0.447
1,6.037,0.224
0,5.367,0.447
1,5.367,0.447
1,6.261,0.894
0,6.261,0.894
0.5,5.814,0.671
0,5.367,0.447
1,5.367,0.447
1,6.261,0.894
0,6.261,0.894
0.5,5.814,0.671
0,5.59,1.118
0.5,5.143,0.894
0.5,6.037,1.342
1,5.59,1.118
0,4.919,1.342
1,4.919,1.342
1,5.814,1.789
0,5.814,1.789
0.5,5.367,1.565
0,4.919,1.342
1,4.919,1.342
1,5.814,1.789
0,5.814,1.789
0.5,5.367,1.565
0,5.143,2.012
0.5,4.696,1.789
0.5,5.59,2.236
1,5.143,2.012
0,4.472,2.236
1,4.472,2.236
1,5.367,2.683
0,5.367,2.683
0.5,4.919,2.46
0,4.472,2.236
1,4.472,2.236
1,5.367,2.683
0,5.367,2.683
0.5,4.919,2.46
0,4.696,2.907
0.5,4.249,2.683
0.5,5.143,3.13
1,4.696,2.907
0,4.025,3.13
1,4.025,3.13
1,4.919,3.578
0,4.919,3.578
0.5,4.472,3.354
0,4.025,3.13
1,4.025,3.13
1,4.919,3.578
0,4.919,3.578
0.5,4.472,3.354
0,4.249,3.801
0.5,3.801,3.578
0.5,4.696,4.025
1,4.249,3.801
0,3.578,4.025
1,3.578,4.025
1,4.472,4.472
0,4.472,4.472
0.5,4.025,4.249
0,3.578,4.025
1,3.578,4.025
1,4.472,4.472
0,4.472,4.472
0.5,4.025,4.249
0,3.801,4.696
0.5,3.354,4.472
0.5,4.249,4.919
1,3.801,4.696
0,3.13,4.919
1,3.13,4.919
1,4.025,5.367
0,4.025,5.367
0.5,3.578,5.143
0,3.13,4.919
1,3.13,4.919
1,4.025,5.367
0,4.025,5.367
0.5,3.578,5.143
0,3.354,5.59
0.5,2.907,5.367
0.5,3.801,5.814
1,3.354,5.59
0,2.683,5.814
1,2.683,5.814
1,3.578,6.261
0,3.578,6.261
0.5,3.13,6.037
0,2.683,5.814
1,2.683,5.814
1,3.578,6.261
0,3.578,6.261
0.5,3.13,6.037
0,2.907,6.485
0.5,2.46,6.261
0.5,3.354,6.708
1,2.907,6.485
0,2.236,6.708
1,2.236,6.708
0,2.236,6.708
1,2.236,6.708
0,6.708,0
1,6.708,0
0,6.708,0
1,6.708,0
0.5,6.485,0.447
0,6.261,0.894
1,6.261,0.894
0.5,6.708,1.118
0,6.261,0.894
1,6.261,0.894
0.5,6.708,1.118
0,6.485,1.565
0.5,6.037,1.342
1,6.485,1.565
0,5.814,1.789
1,5.814,1.789
1,6.708,2.236
0,6.708,2.236
0.5,6.261,2.012
0,5.814,1.789
1,5.814,1.789
1,6.708,2.236
0,6.708,2.236
0.5,6.261,2.012
0,6.037,2.46
0.5,5.59,2.236
0.5,6.485,2.683
1,6.037,2.46
0,5.367,2.683
1,5.367,2.683
1,6.261,3.13
0,6.261,3.13
0.5,5.814,2.907
0,5.367,2.683
1,5.367,2.683
1,6.261,3.13
0,6.261,3.13
0.5,5.814,2.907
0,5.59,3.354
0.5,5.143,3.13
0.5,6.037,3.578
1,5.59,3.354
0,4.919,3.578
1,4.919,3.578
1,5.814,4.025
0,5.814,4.025
0.5,5.367,3.801
0,4.919,3.578
1,4.919,3.578
1,5.814,4.025
0,5.814,4.025
0.5,5.367,3.801
0,5.143,4.249
0.5,4.696,4.025
0.5,5.59,4.472
1,5.143,4.249
0,4.472,4.472
1,4.472,4.472
1,5.367,4.919
0,5.367,4.919
0.5,4.919,4.696
0,4.472,4.472
1,4.472,4.472
1,5.367,4.919
0,5.367,4.919
0.5,4.919,4.696
0,4.696,5.143
0.5,4.249,4.919
0.5,5.143,5.367
1,4.696,5.143
0,4.025,5.367
1,4.025,5.367
1,4.919,5.814
0,4.919,5.814
0.5,4.472,5.59
0,4.025,5.367
1,4.025,5.367
1,4.919,5.814
0,4.919,5.814
0.5,4.472,5.59
0,4.249,6.037
0.5,3.801,5.814
0.5,4.696,6.261
1,4.249,6.037
0,3.578,6.261
1,3.578,6.261
1,4.472,6.708
0,4.472,6.708
0.5,4.025,6.485
0,3.578,6.261
1,3.578,6.261
1,4.472,6.708
0,4.472,6.708
0.5,4.025,6.485
0.5,3.354,6.708
0,6.708,2.236
1,6.708,2.236
0,6.708,2.236
1,6.708,2.236
0.5,6.485,2.683
0,6.261,3.13
1,6.261,3.13
0.5,6.708,3.354
0,6.261,3.13
1,6.261,3.13
0.5,6.708,3.354
0,6.485,3.801
0.5,6.037,3.578
1,6.485,3.801
0,5.814,4.025
1,5.814,4.025
1,6.708,4.472
0,6.708,4.472
0.5,6.261,4.249
0,5.814,4.025
1,5.814,4.025
1,6.708,4.472
0,6.708,4.472
0.5,6.261,4.249
0,6.037,4.696
0.5,5.59,4.472
0.5,6.485,4.919
1,6.037,4.696
0,5.367,4.919
1,5.367,4.919
1,6.261,5.367
0,6.261,5.367
0.5,5.814,5.143
0,5.367,4.919
1,5.367,4.919
1,6.261,5.367
0,6.261,5.367
0.5,5.814,5.143
0,5.59,5.59
0.5,5.143,5.367
0.5,6.037,5.814
1,5.59,5.59
0,4.919,5.814
1,4.919,5.814
1,5.814,6.261
0,5.814,6.261
0.5,5.367,6.037
0,4.919,5.814
1,4.919,5.814
1,5.814,6.261
0,5.814,6.261
0.5,5.367,6.037
0,5.143,6.485
0.5,4.696,6.261
0.5,5.59,6.708
1,5.143,6.485
0,4.472,6.708
1,4.472,6.708
0,4.472,6.708
1,4.472,6.708
0,6.708,4.472
1,6.708,4.472
0,6.708,4.472
1,6.708,4.472
0.5,6.485,4.919
0,6.261,5.367
1,6.261,5.367
0.5,6.708,5.59
0,6.261,5.367
1,6.261,5.367
0.5,6.708,5.59
0,6.485,6.037
0.5,6.037,5.814
1,6.485,6.037
0,5.814,6.261
1,5.814,6.261
1,6.708,6.708
0,6.708,6.708
0.5,6.261,6.485
0,5.814,6.261
1,5.814,6.261
1,6.708,6.708
0,6.708,6.708
0.5,6.261,6.485
0.5,5.59,6.708
0,6.708,6.708
1,6.708,6.708
0,6.708,6.708
1,6.708,6.708
1.5,1.118,0
1,0,0
2,0,0
2,0.894,0.447
1,0.894,0.447
1.5,0.447,0.224
1,0,0
2,0,0
2,0.894,0.447
1,0.894,0.447
1.5,0.447,0.224
1,0.224,0.671
1.5,0.671,0.894
2,0.224,0.671
2,0.447,1.342
1,0.447,1.342
1.5,0,1.118
2,0.447,1.342
1,0.447,1.342
1.5,0,1.118
1.5,0.224,1.789
2,0,2.236
1,0,2.236
2,0,2.236
1,0,2.236
2,2.236,0
1,2.236,0
2,2.236,0
1,2.236,0
1,1.565,0.224
1.5,1.118,0
1.5,2.012,0.447
2,1.565,0.224
1,0.894,0.447
2,0.894,0.447
2,1.789,0.894
1,1.789,0.894
1.5,1.342,0.671
1,0.894,0.447
2,0.894,0.447
2,1.789,0.894
1,1.789,0.894
1.5,1.342,0.671
1,1.118,1.118
1.5,0.671,0.894
1.5,1.565,1.342
2,1.118,1.118
1,0.447,1.342
2,0.447,1.342
2,1.342,1.789
1,1.342,1.789
1.5,0.894,1.565
1,0.447,1.342
2,0.447,1.342
2,1.342,1.789
1,1.342,1.789
1.5,0.894,1.565
1,0.671,2.012
1.5,0.224,1.789
1.5,1.118,2.236
2,0.671,2.012
1,0,2.236
2,0,2.236
2,0.894,2.683
1,0.894,2.683
1.5,0.447,2.46
1,0,2.236
2,0,2.236
2,0.894,2.683
1,0.894,2.683
1.5,0.447,2.46
1,0.224,2.907
1.5,0.671,3.13
2,0.224,2.907
2,0.447,3.578
1,0.447,3.578
1.5,0,3.354
2,0.447,3.578
1,0.447,3.578
1.5,0,3.354
1.5,0.224,4.025
2,0,4.472
1,0,4.472
2,0,4.472
1,0,4.472
1.5,3.354,0
1,2.236,0
2,2.236,0
2,3.13,0.447
1,3.13,0.447
1.5,2.683,0.224
1,2.236,0
2,2.236,0
2,3.13,0.447
1,3.13,0.447
1.5,2.683,0.224
1,2.46,0.671
1.5,2.012,0.447
1.5,2.907,0.894
2,2.46,0.671
1,1.789,0.894
2,1.789,0.894
2,2.683,1.342
1,2.683,1.342
1.5,2.236,1.118
1,1.789,0.894
2,1.789,0.894
2,2.683,1.342
1,2.683,1.342
1.5,2.236,1.118
1,2.012,1.565
1.5,1.565,1.342
1.5,2.46,1.789
2,2.012,1.565
1,1.342,1.789
2,1.342,1.789
2,2.236,2.236
1,2.236,2.236
1.5,1.789,2.012
1,1.342,1.789
2,1.342,1.789
2,2.236,2.236
1,2.236,2.236
1.5,1.789,2.012
1,1.565,2.46
1.5,1.118,2.236
1.5,2.012,2.683
2,1.565,2.46
1,0.894,2.683
2,0.894,2.683
2,1.789,3.13
1,1.789,3.13
1.5,1.342,2.907
1,0.894,2.683
2,0.894,2.683
2,1.789,3.13
1,1.789,3.13
1.5,1.342,2.907
1,1.118,3.354
1.5,0.671,3.13
1.5,1.565,3.578
2,1.118,3.354
1,0.447,3.578
2,0.447,3.578
2,1.342,4.025
1,1.342,4.025
1.5,0.894,3.801
1,0.447,3.578
2,0.447,3.578
2,1.342,4.025
1,1.342,4.025
1.5,0.894,3.801
1,0.671,4.249
1.5,0.224,4.025
1.5,1.118,4.472
2,0.671,4.249
1,0,4.472
2,0,4.472
2,0.894,4.919
1,0.894,4.919
1.5,0.447,4.696
1,0,4.472
2,0,4.472
2,0.894,4.919
1,0.894,4.919
1.5,0.447,4.696
1,0.224,5.143
1.5,0.671,5.367
2,0.224,5.143
2,0.447,5.814
1,0.447,5.814
1.5,0,5.59
2,0.447,5.814
1,0.447,5.814
1.5,0,5.59
1.5,0.224,6.261
2,0,6.708
1,0,6.708
2,4.472,0
1,4.472,0
2,4.472,0
1,4.472,0
1,3.801,0.224
1.5,3.354,0
1.5,4.249,0.447
2,3.801,0.224
1,3.13,0.447
2,3.13,0.447
2,4.025,0.894
1,4.025,0.894
1.5,3.578,0.671
1,3.13,0.447
2,3.13,0.447
2,4.025,0.894
1,4.025,0.894
1.5,3.578,0.671
1,3.354,1.118
1.5,2.907,0.894
1.5,3.801,1.342
2,3.354,1.118
1,2.683,1.342
2,2.683,1.342
2,3.578,1.789
1,3.578,1.789
1.5,3.13,1.565
1,2.683,1.342
2,2.683,1.342
2,3.578,1.789
1,3.578,1.789
1.5,3.13,1.565
1,2.907,2.012
1.5,2.46,1.789
1.5,3.354,2.236
2,2.907,2.012
1,2.236,2.236
2,2.236,2.236
2,3.13,2.683
1,3.13,2.683
1.5,2.683,2.46
1,2.236,2.236
2,2.236,2.236
2,3.13,2.683
1,3.13,2.683
1.5,2.683,2.46
1,2.46,2.907
1.5,2.012,2.683
1.5,2.907,3.13
2,2.46,2.907
1,1.789,3.13
2,1.789,3.13
2,2.683,3.578
1,2.683,3.578
1.5,2.236,3.354
1,1.789,3.13
2,1.789,3.13
2,2.683,3.578
1,2.683,3.578
1.5,2.236,3.354
1,2.012,3.801
1.5,1.565,3.578
1.5,2.46,4.025
2,2.012,3.801
1,1.342,4.025
2,1.342,4.025
2,2.236,4.472
1,2.236,4.472
1.5,1.789,4.249
1,1.342,4.025
2,1.342,4.025
2,2.236,4.472
1,2.236,4.472
1.5,1.789,4.249
1,1.565,4.696
1.5,1.118,4.472
1.5,2.012,4.919
2,1.565,4.696
1,0.894,4.919
2,0.894,4.919
2,1.789,5.367
1,1.789,5.367
1.5,1.342,5.143
1,0.894,4.919
2,0.894,4.919
2,1.789,5.367
1,1.789,5.367
1.5,1.342,5.143
1,1.118,5.59
1.5,0.671,5.367
1.5,1.565,5.814
2,1.118,5.59
1,0.447,5.814
2,0.447,5.814
2,1.342,6.261
1,1.342,6.261
1.5,0.894,6.037
1,0.447,5.814
2,0.447,5.814
2,1.342,6.261
1,1.342,6.261
1.5,0.894,6.037
1,0.671,6.485
1.5,0.224,6.261
1.5,1.118,6.708
2,0.671,6.485
1,0,6.708
2,0,6.708
1.5,5.59,0
1,4.472,0
2,4.472,0
2,5.367,0.447
1,5.367,0.447
1.5,4.919,0.224
1,4.472,0
2,4.472,0
2,5.367,0.447
1,5.367,0.447
1.5,4.919,0.224
1,4.696,0.671
1.5,4.249,0.447
1.5,5.143,0.894
2,4.696,0.671
1,4.025,0.894
2,4.025,0.894
2,4.919,1.342
1,4.919,1.342
1.5,4.472,1.118
1,4.025,0.894
2,4.025,0.894
2,4.919,1.342
1,4.919,1.342
1.5,4.472,1.118
1,4.249,1.565
1.5,3.801,1.342
1.5,4.696,1.789
2,4.249,1.565
1,3.578,1.789
2,3.578,1.789
2,4.472,2.236
1,4.472,2.236
1.5,4.025,2.012
1,3.578,1.789
2,3.578,1.789
2,4.472,2.236
1,4.472,2.236
1.5,4.025,2.012
1,3.801,2.46
1.5,3.354,2.236
1.5,4.249,2.683
2,3.801,2.46
1,3.13,2.683
2,3.13,2.683
2,4.025,3.13
1,4.025,3.13
1.5,3.578,2.907
1,3.13,2.683
2,3.13,2.683
2,4.025,3.13
1,4.025,3.13
1.5,3.578,2.907
1,3.354,3.354
1.5,2.907,3.13
1.5,3.801,3.578
2,3.354,3.354
1,2.683,3.578
2,2.683,3.578
2,3.578,4.025
1,3.578,4.025
1.5,3.13,3.801
1,2.683,3.578
2,2.683,3.578
2,3.578,4.025
1,3.578,4.025
1.5,3.13,3.801
1,2.907,4.249
1.5,2.46,4.025
1.5,3.354,4.472
2,2.907,4.249
1,2.236,4.472
2,2.236,4.472
2,3.13,4.919
1,3.13,4.919
1.5,2.683,4.696
1,2.236,4.472
2,2.236,4.472
2,3.13,4.919
1,3.13,4.919
1.5,2.683,4.696
1,2.46,5.143
1.5,2.012,4.919
1.5,2.907,5.367
2,2.46,5.143
1,1.789,5.367
2,1.789,5.367
2,2.683,5.814
1,2.683,5.814
1.5,2.236,5.59
1,1.789,5.367
2,1.789,5.367
2,2.683,5.814
1,2.683,5.814
1.5,2.236,5.59
1,2.012,6.037
1.5,1.565,5.814
1.5,2.46,6.261
2,2.012,6.037
1,1.342,6.261
2,1.342,6.261
2,2.236,6.708
1,2.236,6.708
1.5,1.789,6.485
1,1.342,6.261
2,1.342,6.261
2,2.236,6.708
1,2.236,6.708
1.5,1.789,6.485
1.5,1.118,6.708
2,6.708,0
1,6.708,0
2,6.708,0
1,6.708,0
1,6.037,0.224
1.5,5.59,0
1.5,6.485,0.447
2,6.037,0.224
1,5.367,0.447
2,5.367,0.447
2,6.261,0.894
1,6.261,0.894
1.5,5.814,0.671
1,5.367,0.447
2,5.367,0.447
2,6.261,0.894
1,6.261,0.894
1.5,5.814,0.671
1,5.59,1.118
1.5,5.143,0.894
1.5,6.037,1.342
2,5.59,1.118
1,4.919,1.342
2,4.919,1.342
2,5.814,1.789
1,5.814,1.789
1.5,5.367,1.565
1,4.919,1.342
2,4.919,1.342
2,5.814,1.789
1,5.814,1.789
1.5,5.367,1.565
1,5.143,2.012
1.5,4.696,1.789
1.5,5.59,2.236
2,5.143,2.012
1,4.472,2.236
2,4.472,2.236
2,5.367,2.683
1,5.367,2.683
1.5,4.919,2.46
1,4.472,2.236
2,4.472,2.236
2,5.367,2.683
1,5.367,2.683
1.5,4.919,2.46
1,4.696,2.907
1.5,4.249,2.683
1.5,5.143,3.13
2,4.696,2.907
1,4.025,3.13
2,4.025,3.13
2,4.919,3.578
1,4.919,3.578
1.5,4.472,3.354
1,4.025,3.13
2,4.025,3.13
2,4.919,3.578
1,4.919,3.578
1.5,4.472,3.354
1,4.249,3.801
1.5,3.801,3.578
1.5,4.696,4.025
2,4.249,3.801
1,3.578,4.025
2,3.578,4.025
2,4.472,4.472
1,4.472,4.472
1.5,4.025,4.249
1,3.578,4.025
2,3.578,4.025
2,4.472,4.472
1,4.472,4.472
1.5,4.025,4.249
1,3.801,4.696
1.5,3.354,4.472
1.5,4.249,4.919
2,3.801,4.696
1,3.13,4.919
2,3.13,4.919
2,4.025,5.367
1,4.025,5.367
1.5,3.578,5.143
1,3.13,4.919
2,3.13,4.919
2,4.025,5.367
1,4.025,5.367
1.5,3.578,5.143
1,3.354,5.59
1.5,2.907,5.367
1.5,3.801,5.814
2,3.354,5.59
1,2.683,5.814
2,2.683,5.814
2,3.578,6.261
1,3.578,6.261
1.5,3.13,6.037
1,2.683,5.814
2,2.683,5.814
2,3.578,6.261
1,3.578,6.261
1.5,3.13,6.037
1,2.907,6.485
1.5,2.46,6.261
1.5,3.354,6.708
2,2.907,6.485
1,2.236,6.708
2,2.236,6.708
1,2.236,6.708
2,2.236,6.708
1,6.708,0
2,6.708,0
1,6.708,0
2,6.708,0
1.5,6.485,0.447
1,6.261,0.894
2,6.261,0.894
1.5,6.708,1.118
1,6.261,0.894
2,6.261,0.894
